osm_type,osm_id,name,name_en,name_km,category,subtype,activities,lat,lon,province,city,address,website,phone,wikipedia,wikidata,description,opening_hours,fee,all_tags_json
node,1058915831,Landmine Museum,,,cultural,museum,,13.5395683,103.9457988,,,,https://www.cambodialandminemuseum.org/,+885 12 630 446,,Q5025157,,Mo-Su 08:00-18:00,,"{""name"": ""Landmine Museum"", ""opening_hours"": ""Mo-Su 08:00-18:00"", ""phone"": ""+885 12 630 446"", ""source"": ""survey, Bing"", ""tourism"": ""museum"", ""website"": ""https://www.cambodialandminemuseum.org/"", ""wikidata"": ""Q5025157""}"
node,1058989401,Phnom Chheh Veaek,,,nature,peak,hiking,13.6662736,104.0713865,,,,,,,,,,,"{""ele"": ""469"", ""name"": ""Phnom Chheh Veaek"", ""natural"": ""peak"", ""source"": ""peakvisor""}"
node,1058989403,Phnom Dei,Mount Dei,,nature,peak,hiking,13.5966341,103.9838516,,,,,,,Q4930302,,,,"{""ele"": ""272"", ""name"": ""Phnom Dei"", ""name:en"": ""Mount Dei"", ""name:zh"": ""荔枝山"", ""natural"": ""peak"", ""wikidata"": ""Q4930302""}"
node,1059484917,Phnum Touch,,,cultural,place_of_worship,,13.4075251,103.0141372,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Phnum Touch"", ""religion"": ""buddhist""}"
node,1059596327,New Apostolic Church,,,cultural,place_of_worship,,13.1064645,103.1828087,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""check_date"": ""2026-03-03"", ""name"": ""New Apostolic Church"", ""religion"": ""christian""}"
node,1059596386,រង្វង់មូលវិស្ណុ,,,cultural,memorial,,13.1075947,103.1934014,,,,,,,,,,,"{""historic"": ""memorial"", ""memorial"": ""statue"", ""name"": ""រង្វង់មូលវិស្ណុ""}"
node,1059814447,Phnom Sampov,,,nature,peak,hiking,13.0232979,103.0999222,,,,,,,,,,,"{""ele"": ""135"", ""name"": ""Phnom Sampov"", ""natural"": ""peak""}"
node,1059814741,ចិនព្រះវិហារ,Chinese Temple,,cultural,place_of_worship,,13.1007859,103.1992148,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""check_date"": ""2026-01-25"", ""name"": ""ចិនព្រះវិហារ"", ""name:en"": ""Chinese Temple"", ""religion"": ""taoist""}"
node,1059876498,Phnom Kdong,,,nature,peak,hiking,13.0162474,103.097071,,,,,,,,,,,"{""ele"": ""164"", ""name"": ""Phnom Kdong"", ""natural"": ""peak""}"
node,1060217938,Phnom Santuk,,,nature,peak,hiking,12.2605015,104.6317545,,,,,,,,,,,"{""ele"": ""290"", ""name"": ""Phnom Santuk"", ""natural"": ""peak""}"
node,1060217951,Pottery factory,,,attraction,attraction,,12.2526027,104.6344216,,,,,,,,,,,"{""name"": ""Pottery factory"", ""tourism"": ""attraction""}"
node,1061791683,Phnom Bokor,,ភ្នំបូគគោ,nature,peak,hiking,10.61864,104.0304,,,,,,,,,,,"{""ele"": ""1081"", ""name"": ""Phnom Bokor"", ""name:km"": ""ភ្នំបូគគោ"", ""natural"": ""peak""}"
node,1063576332,Phnom Thom,,,nature,peak,hiking,10.64621,104.2895,,,,,,,,,,,"{""ele"": ""308"", ""name"": ""Phnom Thom"", ""natural"": ""peak""}"
node,1063576333,White Elephant Cave,,,nature,attraction,caving,10.5662063,104.2844766,,,,,,,,,,,"{""name"": ""White Elephant Cave"", ""natural"": ""cave_entrance"", ""tourism"": ""attraction""}"
node,1063576340,Phnom Chhngok,,,nature,peak,hiking,10.6421,104.27142,,,,,,,,,,,"{""ele"": ""140"", ""name"": ""Phnom Chhngok"", ""natural"": ""peak""}"
node,1063576358,Stupa,,,cultural,monument,,10.5667964,104.2844689,,,,,,,,,,,"{""historic"": ""monument"", ""monument"": ""stupa"", ""name"": ""Stupa""}"
node,1063594273,ភ្នំធំ,Phnom Thum,ភ្នំធំ,nature,peak,hiking,10.51956,104.3129,,,,,,,,,,,"{""ele"": ""292"", ""name"": ""ភ្នំធំ"", ""name:en"": ""Phnom Thum"", ""name:km"": ""ភ្នំធំ"", ""natural"": ""peak""}"
node,1063630451,Angkor Beach Viewpoint,,,attraction,viewpoint,,10.4978063,104.3020341,,,,,,,,,,,"{""name"": ""Angkor Beach Viewpoint"", ""tourism"": ""viewpoint""}"
node,1063701984,Phnom Totoeng,,,cultural,ruins,hiking,10.692,104.52625,,,,,,,,,,,"{""designation"": ""Funan Ruins"", ""ele"": ""328"", ""historic"": ""ruins"", ""name"": ""Phnom Totoeng"", ""natural"": ""peak"", ""source"": ""EFEO Map""}"
node,1063735638,វត្តភ្នំតាម៉ៅ,Wat Phnom Tamao,វត្តភ្នំតាម៉ៅ,cultural,place_of_worship,,11.3014856,104.801519,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""theravada"", ""name"": ""វត្តភ្នំតាម៉ៅ"", ""name:en"": ""Wat Phnom Tamao"", ""name:km"": ""វត្តភ្នំតាម៉ៅ"", ""religion"": ""buddhist""}"
node,1063798531,Prasat Ta Prohm,,,cultural,ruins,,11.3359216,104.8454677,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""historic"": ""ruins"", ""name"": ""Prasat Ta Prohm"", ""religion"": ""buddhist""}"
node,1154261898,ហង្សមាស,Hang Meas statue,,cultural,monument,,11.561121,104.9325143,,,,,,,,,,,"{""historic"": ""monument"", ""name"": ""ហង្សមាស"", ""name:en"": ""Hang Meas statue""}"
node,1247155450,Wat Phnom Yaht,Wat Phnom Yaht,,cultural,place_of_worship,,12.8452949,102.6101873,,,,,,,,https://photos.app.goo.gl/dQqFKzF8phzbY3hD9,,,"{""amenity"": ""place_of_worship"", ""description"": ""https://photos.app.goo.gl/dQqFKzF8phzbY3hD9"", ""image"": ""https://images.mapillary.com/lq0RJOo9zgxxSb4OtyAFrA/thumb-2048.jpg"", ""mapillary"": ""209043494178046"", ""name:en"": ""Wat Phnom Yaht"", ""religion"": ""buddhist""}"
node,1287006068,Ta Mok's Former House,,,attraction,attraction,,11.0012416,104.7799209,,,,,,,,,,,"{""name"": ""Ta Mok's Former House"", ""tourism"": ""attraction""}"
node,1343634540,Sras Dam Rey (Elephant Statue),,,cultural,yes,,13.5054116,104.1279986,,,,,,,,,24/7,,"{""historic"": ""archaeological_site"", ""name"": ""Sras Dam Rey (Elephant Statue)"", ""opening_hours"": ""24/7"", ""tourism"": ""yes""}"
node,1434560485,Banteay Torp,,,cultural,monument,,14.0032835,103.115852,,,,,,,,,,,"{""historic"": ""monument"", ""name"": ""Banteay Torp""}"
node,1434560532,Prasat Yeay Chou,,,cultural,monument,,14.0671502,103.1073247,,,,,,,,,,,"{""historic"": ""monument"", ""name"": ""Prasat Yeay Chou""}"
node,1434588414,Prasat Ta Prohm,,,cultural,monument,,14.0642299,103.1000087,,,,,,,,,,,"{""historic"": ""monument"", ""name"": ""Prasat Ta Prohm""}"
node,1434706177,Prasat Trapeang Phong,,,cultural,ruins,,13.3092189,103.9679571,,,,,,,,,,,"{""access"": ""yes"", ""historic"": ""ruins"", ""historic:civilization"": ""angkor_period"", ""inscription"": ""beautiful apsaras"", ""name"": ""Prasat Trapeang Phong"", ""ruins"": ""temple""}"
node,1434706270,Prasat Totoeng Thngai,,,cultural,ruins,,13.3111922,103.9563324,,,,,,,,,,,"{""access"": ""yes"", ""historic"": ""ruins"", ""historic:civilization"": ""angkor_period"", ""name"": ""Prasat Totoeng Thngai"", ""ruins"": ""temple""}"
node,1451387837,Monument for the Dead,,,cultural,attraction,,11.6211842,102.9903148,,,,,,,,,,,"{""historic"": ""monument"", ""name"": ""Monument for the Dead"", ""tourism"": ""attraction""}"
node,1467565207,Prasat Preah Damrei,Prasat Preah Damrei,,cultural,ruins,,13.4230483,104.7825217,,,,,,,,,,,"{""historic"": ""ruins"", ""name"": ""Prasat Preah Damrei"", ""name:de"": ""Elefantentempel"", ""name:en"": ""Prasat Preah Damrei"", ""start_date"": ""C9""}"
node,1467625337,Buddha,,,cultural,ruins,,13.4108649,104.757933,,,,,,,,,,,"{""historic"": ""ruins"", ""name"": ""Buddha""}"
node,1478410287,The well of shadows,Samrong Knong Killing Field,,cultural,attraction,,13.1286903,103.218656,,,,,,,,,,,"{""historic"": ""monument"", ""name"": ""The well of shadows"", ""name:de"": ""Samrong Knong Killing Field"", ""name:en"": ""Samrong Knong Killing Field"", ""tourism"": ""attraction""}"
node,1478440883,ហ្វារពន្លឺសិល្ប,Phare Ponleu Selpak,,attraction,attraction,,13.11192,103.1855694,,,,https://phareps.org/,053952424,,Q1897936,,,,"{""amenity"": ""circus"", ""name"": ""ហ្វារពន្លឺសិល្ប"", ""name:en"": ""Phare Ponleu Selpak"", ""phone"": ""053952424"", ""tourism"": ""attraction"", ""website"": ""https://phareps.org/"", ""wikidata"": ""Q1897936""}"
node,1524484407,វិមានឯករាជ្យ,Independence Monument,,cultural,monument,,12.2509578,104.6684273,,,,,,,,,,,"{""historic"": ""monument"", ""name"": ""វិមានឯករាជ្យ"", ""name:en"": ""Independence Monument"", ""name:zh"": ""独立纪念碑""}"
node,1650396870,View Tower,,,attraction,viewpoint,,11.558287,102.9919007,,,,,,,,,,,"{""name"": ""View Tower"", ""tourism"": ""viewpoint""}"
node,1650462082,White Horse,,,cultural,monument,,10.5500643,104.2908432,,,,,,,,,,,"{""historic"": ""monument"", ""name"": ""White Horse""}"
node,1650510819,Bokor Viewpoint,,,attraction,viewpoint,,10.6201366,104.0285444,,,,,,,,,,,"{""direction"": ""SW"", ""name"": ""Bokor Viewpoint"", ""tourism"": ""viewpoint""}"
node,1717690726,Pol Pot Cremation Site,,,cultural,memorial,,14.342736,104.0578134,,,,,,,,,,,"{""historic"": ""memorial"", ""name"": ""Pol Pot Cremation Site""}"
node,1764006467,អញ្ចាញ (វត្ត),Anhchanh Pagoda,,cultural,place_of_worship,,11.6582052,105.7345881,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""អញ្ចាញ (វត្ត)"", ""name:en"": ""Anhchanh Pagoda"", ""religion"": ""buddhist""}"
node,1765739210,ព្រះបាទជ័យវរន្ម័នទី​ ៧,,,cultural,museum,,10.9895196,104.7774149,,,,,,,,,,,"{""name"": ""ព្រះបាទជ័យវរន្ម័នទី​ ៧"", ""source"": ""ស៊ន រឹទ្ធីសក្តិ"", ""tourism"": ""museum""}"
node,1765743313,Angkor Conservancy,,មណ្ឌលអភិរក្ស អង្គរ,cultural,museum,,13.373402,103.86463,,"Treang, Sla Kram, Krong Siem Reap, Siem Reap province",,,,,,"La Conservation D'Angkor, to give it its original title, was created in 1908 with the goal of protecting the region's archaeological heritage and vestiges and providing secure premises for the safe-keeping and study of ancient artifacts. It was initially",,,"{""addr:city"": ""Treang, Sla Kram, Krong Siem Reap, Siem Reap province"", ""alt_name"": ""Angkor Conservation, Ministry of Culture, Conservation d'Angkor"", ""description"": ""La Conservation D'Angkor, to give it its original title, was created in 1908 with the goal of protecting the region's archaeological heritage and vestiges and providing secure premises for the safe-keeping and study of ancient artifacts. It was initially"", ""museum"": ""history"", ""name"": ""Angkor Conservancy"", ""name:km"": ""មណ្ឌលអភិរក្ស អង្គរ"", ""note"": ""13.37340, 103.86426"", ""tourism"": ""museum""}"
node,1765746044,Wat Pichsa,,,cultural,place_of_worship,,10.7533682,104.827456,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Wat Pichsa"", ""religion"": ""buddhist""}"
node,1831797969,Buddha's place,,,cultural,monument,,13.7357618,106.9691601,,,,,,,,,,,"{""historic"": ""monument"", ""name"": ""Buddha's place""}"
node,1991809911,St. Joseph Catholic Church,,,cultural,place_of_worship,,11.5920417,104.9178032,,,,,,"en:St Joseph's Church, Phnom Penh",Q22341656,,,,"{""amenity"": ""place_of_worship"", ""name"": ""St. Joseph Catholic Church"", ""religion"": ""christian"", ""wikidata"": ""Q22341656"", ""wikimedia_commons"": ""Category:St Joseph, Phnom Penh"", ""wikipedia"": ""en:St Joseph's Church, Phnom Penh""}"
node,1998114470,វត្តភ្នំប្រសិទ្ធិត្រ័យត្រិង្ស ហៅ ភ្នំប្រសិទ្ធិខាងជើង,Phnom Baset Pagoda (north),,cultural,place_of_worship,,11.664719,104.7486839,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តភ្នំប្រសិទ្ធិត្រ័យត្រិង្ស ហៅ ភ្នំប្រសិទ្ធិខាងជើង"", ""name:en"": ""Phnom Baset Pagoda (north)"", ""religion"": ""buddhist""}"
node,1999640314,Our Lady of TuTaing Catholic Church,Our Lady of TuTaing Catholic Church,,cultural,place_of_worship,,11.540339,104.9388055,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""catholic"", ""name:en"": ""Our Lady of TuTaing Catholic Church"", ""religion"": ""christian""}"
node,2002231574,Serei Tal One Pagoda,,,cultural,place_of_worship,,11.8073392,105.1126167,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Serei Tal One Pagoda"", ""religion"": ""buddhist""}"
node,2021302303,Angkorian Bridge,,,cultural,yes,,13.4235473,103.9982162,,,,,,,,,,,"{""historic"": ""yes"", ""name"": ""Angkorian Bridge""}"
node,2051248139,Angkorian Bridge,,,cultural,yes,,13.4244272,104.3991241,,,,,,,,,,,"{""historic"": ""yes"", ""name"": ""Angkorian Bridge""}"
node,2051248175,Angkorian Bridge,,,cultural,yes,,13.4183841,104.4354612,,,,,,,,,,,"{""historic"": ""yes"", ""name"": ""Angkorian Bridge""}"
node,2051248252,Angkorian Bridge,,,cultural,yes,,13.4519685,104.3495051,,,,,,,,,,,"{""historic"": ""yes"", ""name"": ""Angkorian Bridge""}"
node,2051251872,Angkorian Bridge,,,cultural,yes,,13.4194713,104.4849038,,,,,,,,,,,"{""historic"": ""yes"", ""name"": ""Angkorian Bridge""}"
node,2055869349,Christian Church,,,cultural,place_of_worship,,11.5971861,104.9233796,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Christian Church"", ""religion"": ""christian""}"
node,2055869370,Vihear Punleu Islam Mosque,,,cultural,place_of_worship,,11.5946931,104.9357725,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Vihear Punleu Islam Mosque"", ""religion"": ""muslim""}"
node,2079531597,រង្វង់​មូល​ ស្រះ​វង់​,,,cultural,monument,,11.0832728,105.8020637,,,,,,,,,,,"{""historic"": ""monument"", ""name"": ""រង្វង់​មូល​ ស្រះ​វង់​""}"
node,2146096108,Boat to Mekong Dolphines,,,attraction,viewpoint,,13.9223585,105.9948524,,,,,,,,,,,"{""name"": ""Boat to Mekong Dolphines"", ""tourism"": ""viewpoint""}"
node,2172021689,Angkorian Bridge,,,cultural,yes,,13.4112043,104.5723126,,,,,,,,,,,"{""historic"": ""yes"", ""name"": ""Angkorian Bridge""}"
node,2172037949,Angkorian Bridge,,,cultural,yes,,13.4214662,104.5105689,,,,,,,,,,,"{""historic"": ""yes"", ""name"": ""Angkorian Bridge""}"
node,2172037958,Angkorian Bridge,,,cultural,yes,,13.4224223,104.5324454,,,,,,,,,,,"{""historic"": ""yes"", ""name"": ""Angkorian Bridge""}"
node,2172739895,Prasat Kuk,,,cultural,ruins,,13.4096303,104.7506838,,,,,,,,,,,"{""historic"": ""ruins"", ""name"": ""Prasat Kuk"", ""start_date"": ""C12""}"
node,2172739896,Prasat Kat Kdei,,,cultural,ruins,,13.4090329,104.7510158,,,,,,,,,,,"{""historic"": ""ruins"", ""name"": ""Prasat Kat Kdei"", ""start_date"": ""C12""}"
node,2172751741,Ta Meas Bridge,,,cultural,ruins,,13.2059919,104.206282,,,,,,,,,,,"{""historic"": ""ruins"", ""name"": ""Ta Meas Bridge""}"
node,2172751746,Angkorian Bridge,,,cultural,ruins,,13.2339885,104.1507757,,,,,,,,,,,"{""historic"": ""ruins"", ""name"": ""Angkorian Bridge""}"
node,2172761322,French Colonial Bridge,,,cultural,ruins,,13.591768,103.4045383,,,,,,,,,,,"{""historic"": ""ruins"", ""name"": ""French Colonial Bridge""}"
node,2174681659,Prasat Krahom,,,cultural,ruins,,13.7679348,104.5456689,,,,,,,,,,,"{""abandoned:amenity"": ""place_of_worship"", ""building"": ""yes"", ""historic"": ""ruins"", ""name"": ""Prasat Krahom"", ""name:zh"": ""红庙"", ""religion"": ""hindu""}"
node,2174681660,Prasat Banteay Pir Chean,,,cultural,ruins,,13.7762384,104.5527958,,,,,,,,,,,"{""abandoned:amenity"": ""place_of_worship"", ""building"": ""yes"", ""historic"": ""ruins"", ""name"": ""Prasat Banteay Pir Chean"", ""religion"": ""hindu""}"
node,2174681661,Prasat Plae Beng,,,cultural,ruins,,13.7798353,104.5492813,,,,,,,,,,,"{""abandoned:amenity"": ""place_of_worship"", ""building"": ""yes"", ""historic"": ""ruins"", ""name"": ""Prasat Plae Beng"", ""religion"": ""hindu""}"
node,2174681662,ប្រាសាទ បឹងខ្នារ,Prasat Boeung Khnar,,cultural,ruins,,13.7665793,104.5476953,,,,,,,,,,,"{""abandoned:amenity"": ""place_of_worship"", ""building"": ""yes"", ""historic"": ""ruins"", ""name"": ""ប្រាសាទ បឹងខ្នារ"", ""name:en"": ""Prasat Boeung Khnar"", ""religion"": ""hindu""}"
node,2174681663,Prasat Chen,,,cultural,ruins,,13.7686076,104.5415686,,,,,,,,,,,"{""abandoned:amenity"": ""place_of_worship"", ""building"": ""yes"", ""historic"": ""ruins"", ""name"": ""Prasat Chen"", ""religion"": ""hindu""}"
node,2174681665,Prasat Damrei,,,cultural,ruins,,13.7685941,104.55015,,,,,,,,,,,"{""abandoned:amenity"": ""place_of_worship"", ""building"": ""yes"", ""historic"": ""ruins"", ""name"": ""Prasat Damrei"", ""religion"": ""hindu""}"
node,2174681668,Rohal,,,cultural,ruins,,13.7787769,104.5399258,,,,,,,,,,,"{""abandoned:amenity"": ""place_of_worship"", ""building"": ""yes"", ""historic"": ""ruins"", ""name"": ""Rohal"", ""religion"": ""hindu""}"
node,2190912027,Prasat Leak Neang,Prasat Leak Neang,,cultural,ruins,,13.4358971,103.9223152,,,,,,de:Prasat Leak Neang,Q15531001,,,,"{""abandoned:amenity"": ""place_of_worship"", ""access"": ""yes"", ""building"": ""temple"", ""historic"": ""ruins"", ""historic:civilization"": ""angkor_period"", ""length"": ""4.5"", ""monument"": ""Prasat"", ""name:de"": ""Prasat Leak Neang"", ""name:en"": ""Prasat Leak Neang"", ""ruins"": ""buddhist_temple"", ""start_date"": ""C10"", ""width"": ""4.5"", ""wikidata"": ""Q15531001"", ""wikipedia"": ""de:Prasat Leak Neang"", ""wikivoyage"": ""de:Angkor Archäologischer Park/Weitere Anlagen""}"
node,2197800303,Flower Cave,,,nature,cave_entrance,caving,13.0250709,103.0981546,,,,,,,,,,,"{""name"": ""Flower Cave"", ""natural"": ""cave_entrance""}"
node,2197800308,Killing Cave,,,cultural,yes,caving,13.0214568,103.0974895,,,,,,en:Killing caves of Phnom Sampeau,Q6407779,,,,"{""historic"": ""yes"", ""name"": ""Killing Cave"", ""natural"": ""cave_entrance"", ""tourism"": ""yes"", ""wikidata"": ""Q6407779"", ""wikipedia"": ""en:Killing caves of Phnom Sampeau""}"
